,Volcano,Date,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220
0,Wolf,1982.6548,0.2610496482049635,0.03326083051483206,2.120729390561666,4.318448301929336,4.145784659899616,4.303872071832307,4.020958078481746,5.612300057584961,5.329386064234402,7.9681063808853025,9.4491980086677,11.867417622676983,11.58450362932644,12.348967973523573,12.066053980173034,11.783139986822484,17.839621194418452,23.785852050693624,28.18857798847745,29.228668210976622,35.50565012121422
1,Wolf,2015.3945,68.62168267999999,96.05854893999998,158.02200294000002,182.06062604000002,211.70838108000004,264.69259498,273.91928035,279.1891236,282.4796459599999,289.76305498,294.597154646,296.21291448200003,298.3859545837,299.2450122677,299.5933960501,299.6061071841,299.723901542,299.723901542,299.7642095281,299.7742095281,299.7742095281
2,Wolf,2022.0137,4.05499975,9.794999676999979,12.019999646000015,15.504999704000014,20.29499957800004,31.094999812000044,39.59499926200001,42.594999126,46.05801209599994,50.06622468019999,50.33895374019998,50.60110499320002,51.023279346199985,51.3947997289,52.13131461129997,52.743651446299985,53.06351611900002,54.392037867,54.574204753400004,54.74765143960001,55.35761703460002
0,Fernandina,1968.3863,-0.18893034347871418,-0.3100413652791486,-0.431152387079583,-0.5522634088800173,-0.6733744306804518,-0.7944854524808862,-0.7557213739148567,30.511978976233785,32.154823228476666,32.35346240740916,34.097560889884136,35.148867270771106,35.02775624897067,36.398812830590565,39.262037015630796,41.752219299815934,42.00415017887058,47.318792569529926,48.37009895041689,52.45903223826667,55.42883982355121
1,Fernandina,1972.4247,12.76095278620486,15.624176971245086,23.976446268867235,27.266004054884696,142.6812988979155,158.0147809115399,158.05354499010593,170.18952499640108,178.00887729280166,209.01011914233953,215.4971789356863,215.37606791388586,218.6656256999033,240.12765322757548,240.00654220577505,239.88543118397462,244.8270316737789,246.94417205710894,247.9954784379959,247.87436741619547,248.9789654972046
2,Fernandina,1973.937,3.1684467642170273,5.552045648157853,7.456019230999302,8.880367512741351,10.890924495827102,11.835647476469761,12.46062025637949,13.778385137877232,14.936274919008508,15.721122799284702,17.145471081026752,17.930318961302948,17.809207939502514,17.68809691770208,17.99331949687888,17.978791875322756,17.857680853522318,17.89644493208835,17.775333910287916,17.760806288731793,18.385779068641522
3,Fernandina,1977.2219,7.112032573256471,6.990921551456019,17.688025654452993,22.20329254328001,33.96623064872006,36.08337103205012,83.81820671994454,83.91026249863272,84.10890167756521,85.74641675979589,91.27422595094384,91.57944853012063,93.27025531247347,93.14914429067304,94.14715897143785,94.0260479496374,95.23722943089085,96.44841091214427,98.93859319632942,101.16231697990378,109.24812777691515
4,Fernandina,1978.6,2.31577956226255,3.900002944371046,3.7788919225706326,3.6577809007701982,3.536669878969764,3.4155588571693327,3.294447835368895,3.173336813568446,3.0522257917680258,2.931114769967592,2.810003748167172,2.688892726366723,2.5677817045662885,3.08617108423171,55.404092982631425,66.84728088733856,86.55068231097964,88.82769779467615,93.0765061828924,127.91475044122541,172.82512602264563
5,Fernandina,1981.5808,0.45057005798714134,2.0347934400956342,3.032808120860468,2.9116970990600337,2.790586077259606,2.669475055459172,3.0812810348802766,2.960170013079828,2.839058991279408,13.909204995131445,13.788093973331025,24.3253229759615,160.25792236602183,160.1368113442214,160.01570032242097,162.23942410599534,162.1183130841949,162.10378546263877,161.98267444083834,162.55435552062593,162.43324449882547
6,Fernandina,1984.2438,0.8236119588422237,40.724567728779896,45.346418017851256,60.73319173159781,60.61208070979737,61.716678790806505,61.80873456949469,62.11395714867146,69.40039244385054,69.38586482229441,69.26475380049399,70.04960168077017,70.1949491595805,70.50017173875732,71.12514451866704,82.8880826241071,85.05851470755931,85.8433625878355,86.41504366762307,86.40051604606694,87.98473942817546
7,Fernandina,1988.7041,5.56657326971397,6.884338151211711,8.20210303270948,9.519867914207222,10.571174295094174,11.409313875492522,13.473162558700443,13.352051536899982,13.23094051509956,13.482871394154209,14.321010974552571,14.253191652874277,14.185372331195998,14.064261309395564,13.94315028759513,13.822039265794695,13.700928243994259,13.579817222193824,13.45870620039339,13.444178578837265,14.92181856070147
8,Fernandina,1991.2959,-0.24222204360086882,23.085014988346703,76.62864598955602,135.927780603958,157.76285003248526,188.28446658092372,198.5019453828213,207.7068818823979,207.58577086059748,207.46465983879708,209.68838362237145,211.3258987046021,211.89757978438968,215.45359607101793,217.46415305410366,221.81954484256423,223.61693502516133,224.98799160678126,224.8668805849808,226.50439566721144,229.68737005298462
9,Fernandina,1995.0658,37.86134354373969,91.40497454494894,128.54009107854685,129.64468915955598,131.49537104227522,132.22692722242928,132.79860830221685,132.7840806806607,133.19588666008184,133.44781753913648,134.60570732026778,137.41563980518583,137.72086238436262,138.34583516427236,139.18397474467073,139.59578072409184,141.81950450766618,144.4695618922178,145.54751412316585,147.74459205667912,149.32881543878764
10,Fernandina,2005.3616,2.220446049250313e-16,0.2354249639999363,1.9008269330000145,1.9302904593000145,2.7444269793,47.797608853299984,48.9955495796,49.295629970599975,49.7581779431,49.86530457540001,49.98561397120002,49.99561397120001,50.0007976815,50.0007976815,50.0252086115,50.025208611500005,50.03020861149999,50.037883210500006,50.0476304135,50.163046828499986,50.16688729271429
11,Fernandina,2009.2712,4.41763478,5.067874387999929,5.172761199000014,12.449362592300014,13.0565662348,15.556481718799986,20.934178376800002,21.03327598479997,21.033275984799985,21.038293371428015,21.043147623428016,21.096653423728,21.113865026728,21.121408505228,21.152281015227985,21.152281015740865,21.18366956024085,21.290984926240878,21.435587899740863,21.54468677114085,21.59226829514086
12,Fernandina,2017.674,0.6719990187999929,0.863878974799936,1.3502010908,1.9902512598000142,3.6198337497999997,6.383768796799979,12.414489992799993,15.013728832799972,19.767316582799978,30.261488967800016,45.472407687800015,58.2621013578,82.6596434078,102.0551709878,135.98119660779997,169.9806680378,234.6684925378,258.47736320780007,266.1017161978,293.53816789779995,322.9328334978
13,Fernandina,2018.4548,1.899586009999993,3.554226858399936,6.7244140084,16.734342858400016,31.4550169984,42.68141273839998,52.97237927839999,63.94291113839997,83.67345064839998,96.4651478084,124.0385927084,138.2573045184,144.0554103984,147.21653497539998,149.45123547039998,152.2160218804,153.54408707139999,154.6093143184,155.19371706639998,155.83680778439998,156.2242740564
14,Fernandina,2020.0301,3.319148018899993,3.951522191899936,4.0011239449,4.360314294900014,4.6226981484,4.717698145399979,5.198230795399993,5.526935588399971,6.902028888999978,8.426783902400015,9.123316430400015,9.6302974714,10.5001387394,10.969294726400001,11.652019141399979,12.3886866719,12.875076265899994,13.485525861900015,14.5361247049,16.321075689899985,19.423640039899993
0,"Negra, Sierra",1979.8658,-2.71455195231352,-3.8045115837651773,-3.3574022331624684,2.6365212700711176,3.484605137731445,2.127329161574706,1.1041986162993542,1.885453397783399,0.9291519386842941,1.7104067201683673,1.4223961228320163,1.9363345596109915,2.5839311687425117,1.8281169681722358,5.416193369059916,5.261840944076117,5.040659432916056,3.817041629111833,2.4597656529550727,13.332212447056811,26.87782268820962
1,"Negra, Sierra",1998.0274,223.23458840967572,321.8536253532279,346.49286389964254,346.1380242161299,435.534647267356,440.59296356412176,440.83958565619565,440.48474597268296,441.733804357401,440.5770156397731,442.36070671390127,441.00343073774457,441.3837110021709,441.56350400806855,444.61694771954603,447.93770777572854,447.6496971783922,456.85141681808705,456.5634062207507,481.80410654275175,480.44683056659505
2,"Negra, Sierra",2005.2877,0.15037586603951458,0.171898766639543,62.919507374449566,63.008132473379526,63.04120743127955,63.04239813941514,63.043435994615166,63.049520848815135,63.11323646841517,63.28451852581515,65.27952852581514,65.27952852581514,65.27952852581514,65.51682802581517,65.60182802581517,66.38195341875513,69.90277845875517,70.45999896161514,70.83155882161515,71.83323289161514,71.83323289161511
3,"Negra, Sierra",2005.8055,0.33904259797397157,0.475501147974,0.6321122275880284,0.7028556305879858,0.7039754705180142,0.7043167339180072,0.7886157239180355,0.7886583065400071,0.7910473356400356,0.9890802797400142,0.99236531524,0.99236531524,0.99245150986,1.1583917198600284,1.1907772418600284,1.19077724186,1.1907772418600284,1.2183632894,1.368739155439543,1.36873915543955,1.3902620560395145
4,"Negra, Sierra",2018.4822,0.043104626199978686,0.4074430467000071,0.6644155489000426,0.8501711585999928,1.4210817560000142,3.2497461920000146,3.6033536590000357,4.297736461000029,6.32412535100005,21.411592505000016,27.13732870500001,84.24916238000002,88.44109569100002,90.07973788700006,91.93141014900003,92.370543443,92.63464973280003,93.4931956648,93.6429599741,93.70050542229401,93.89169587229398
0,"Azul, Cerro",1967.6027,3.8992489867853903,5.861523107289309,6.735929296228031,7.610335485166753,8.484741674105477,8.397776202591235,8.563803273301456,8.476837801787214,12.134161955195042,12.0471964836808,18.335643076223057,18.855859706047532,18.76889423453329,18.681928763019048,27.500300777805947,35.61029367436435,35.573926711294995,88.61539510691824,95.86521335991347,103.8740092395821,105.86158261430846
1,"Azul, Cerro",1979.0767,14.55023501443534,14.463269542921092,42.86326432588153,42.776298854367305,46.99020660066894,50.90052329630123,51.825527993684844,51.73856252217061,51.65159705065636,52.27301069737062,55.17135722410506,55.84336937926421,55.75640390774996,56.07422650379486,56.49324611672956,57.671243356337634,59.40582418883953,60.48262441155783,61.50882612583123,61.92784573876592,61.84088026725167
2,"Azul, Cerro",1998.7041,1.799410886322323,7.885463445085051,8.405680074909494,9.684874331407375,9.699105876782918,10.826504607946092,11.144327203990992,12.727112511158214,14.967678428109085,38.05482982435571,55.37375125788462,74.36242347009498,249.19450169257536,292.2174654161098,320.36446765684576,394.3031200402098,435.2515449175036,470.5835353574144,513.1005139964999,610.8204653489636,635.1725794563326
3,"Azul, Cerro",2008.4082,3.6510381463999892,4.185264249400043,12.858714979299998,35.588092195300014,36.33810433530002,79.5154604453,159.81315285029999,252.3950095503,293.62579315030007,316.94651809929996,317.47073090429996,318.0577904399,318.06691797743,318.06757632223,318.25757630222995,318.27130240522996,318.27506149693,318.27690376113003,318.27898443813,318.27898443813,318.27898443813
4,"Azul, Cerro",2017.1863,79.00944591999999,118.78189809000006,143.55485015,148.752876844,152.11352761400002,154.204877087,156.974428004,158.964966712,160.62407782140005,161.14803855039997,163.8705574994,164.36298011739999,165.0036267224,165.54005519079004,166.35699746078998,167.23338825379,168.26969552979,168.56598018279,169.91710634538998,170.29533523889,171.10899197659
